
dmconfig.dll:     file format pei-i386
dmconfig.dll
architecture: i386, flags 0x0000010b:
HAS_RELOC, EXEC_P, HAS_DEBUG, D_PAGED
start address 0x6cc6aaa0

Characteristics 0x210e
	executable
	line numbers stripped
	symbols stripped
	32 bit words
	DLL

Time/Date		Sat Aug 25 04:37:35 2001
Magic			010b	(PE32)
MajorLinkerVersion	7
MinorLinkerVersion	0
SizeOfCode		0004c600
SizeOfInitializedData	0007fc00
SizeOfUninitializedData	00000000
AddressOfEntryPoint	0002aaa0
BaseOfCode		00001000
BaseOfData		0004e000
ImageBase		6cc40000
SectionAlignment	00001000
FileAlignment		00000200
MajorOSystemVersion	5
MinorOSystemVersion	1
MajorImageVersion	5
MinorImageVersion	1
MajorSubsystemVersion	4
MinorSubsystemVersion	0
Win32Version		00000000
SizeOfImage		000cf000
SizeOfHeaders		00000400
CheckSum		000510a4
Subsystem		00000003	(Windows CUI)
DllCharacteristics	00000000
SizeOfStackReserve	00040000
SizeOfStackCommit	00001000
SizeOfHeapReserve	00100000
SizeOfHeapCommit	00001000
LoaderFlags		00000000
NumberOfRvaAndSizes	00000010

The Data Directory
Entry 0 0004d430 00000062 Export Directory [.edata (or where ever we found it)]
Entry 1 0004c9b8 000000a0 Import Directory [parts of .idata]
Entry 2 000cb000 000004a8 Resource Directory [.rsrc]
Entry 3 00000000 00000000 Exception Directory [.pdata]
Entry 4 00000000 00000000 Security Directory
Entry 5 000cc000 00001e6c Base Relocation Directory [.reloc]
Entry 6 00001230 0000001c Debug Directory
Entry 7 00000000 00000000 Description Directory
Entry 8 00000000 00000000 Special Directory
Entry 9 00000000 00000000 Thread Storage Directory [.tls]
Entry a 00000000 00000000 Load Configuration Directory
Entry b 00000280 00000098 Bound Import Directory
Entry c 00001000 0000021c Import Address Table Directory
Entry d 00000000 00000000 Delay Import Directory
Entry e 00000000 00000000 CLR Runtime Header
Entry f 00000000 00000000 Reserved

There is an import table in .text at 0x6cc8c9b8

The Import Tables (interpreted .text section contents)
 vma:            Hint    Time      Forward  DLL       First
                 Table   Stamp     Chain    Name      Thunk
 0004c9b8	0004cb38 ffffffff ffffffff 0004ce4e 000010e0

	DLL Name: msvcrt.dll
	vma:  Hint/Ord Member-Name Bound-To
	4d3d8	  802  vsprintf	77becce7
	reloc    0 offset  6ce [a6ce] HIGHLOW
	reloc    1 offset  6d6 [a6d6] HIGHLOW
	reloc    2 offset  6e6 [a6e6] HIGHLOW
	reloc    3 offset  6ee [a6ee] HIGHLOW
	reloc    4 offset  6f4 [a6f4] HIGHLOW
	reloc    5 offset  91a [a91a] HIGHLOW
	reloc    6 offset  d42 [ad42] HIGHLOW
	reloc    7 offset  e24 [ae24] HIGHLOW

Virtual Address: 0000b000 Chunk size 424 (0x1a8) Number of fixups 208
	reloc    0 offset   63 [b063] HIGHLOW
	reloc    1 offset  1da [b1da] HIGHLOW
	reloc    2 offset  1f4 [b1f4] HIGHLOW
	reloc    3 offset  20a [b20a] HIGHLOW
	reloc    4 offset  210 [b210] HIGHLOW
	reloc    5 offset  218 [b218] HIGHLOW
	reloc    6 offset  222 [b222] HIGHLOW
	reloc    7 offset  237 [b237] HIGHLOW
	reloc    8 offset  23d [b23d] HIGHLOW
	reloc    9 offset  265 [b265] HIGHLOW
	reloc   10 offset  26d [b26d] HIGHLOW
	reloc   11 offset  275 [b275] HIGHLOW
	reloc   12 offset  27b [b27b] HIGHLOW
	reloc   13 offset  283 [b283] HIGHLOW
	reloc   14 offset  289 [b289] HIGHLOW
	reloc   15 offset  28f [b28f] HIGHLOW
	reloc   16 offset  296 [b296] HIGHLOW
	reloc   17 offset  2a2 [b2a2] HIGHLOW
	reloc   18 offset  2d3 [b2d3] HIGHLOW
	reloc   19 offset  2d8 [b2d8] HIGHLOW
	reloc   20 offset  2e8 [b2e8] HIGHLOW
	reloc   21 offset  2ed [b2ed] HIGHLOW
	reloc   22 offset  310 [b310] HIGHLOW
	reloc   23 offset  315 [b315] HIGHLOW
	reloc   24 offset  327 [b327] HIGHLOW
	reloc   25 offset  337 [b337] HIGHLOW
	reloc   26 offset  349 [b349] HIGHLOW
	reloc   27 offset  34f [b34f] HIGHLOW
	reloc   28 offset  35a [b35a] HIGHLOW
	reloc   29 offset  381 [b381] HIGHLOW
	reloc   30 offset  39c [b39c] HIGHLOW
	reloc   31 offset  410 [b410] HIGHLOW
	reloc   32 offset  414 [b414] HIGHLOW
	reloc   33 offset  41c [b41c] HIGHLOW
	reloc   34 offset  437 [b437] HIGHLOW
	reloc   35 offset  455 [b455] HIGHLOW
	reloc   36 offset  463 [b463] HIGHLOW
	reloc   37 offset  475 [b475] HIGHLOW
	reloc   38 offset  491 [b491] HIGHLOW
	reloc   39 offset  4a4 [b4a4] HIGHLOW
	reloc   40 offset  4b1 [b4b1] HIGHLOW
	reloc   41 offset  4c8 [b4c8] HIGHLOW
	reloc   42 offset  4d9 [b4d9] HIGHLOW
	reloc   43 offset  4f5 [b4f5] HIGHLOW
	reloc   44 offset  50d [b50d] HIGHLOW
	reloc   45 offset  55a [b55a] HIGHLOW
	reloc   46 offset  5aa [b5aa] HIGHLOW
	reloc   47 offset  5d9 [b5d9] HIGHLOW
	reloc   48 offset  5ed [b5ed] HIGHLOW
	reloc   49 offset  60d [b60d] HIGHLOW
	reloc   50 offset  612 [b612] HIGHLOW
	reloc   51 offset  63e [b63e] HIGHLOW
	reloc   52 offset  64b [b64b] HIGHLOW
	reloc   53 offset  669 [b669] HIGHLOW
	reloc   54 offset  67a [b67a] HIGHLOW
	reloc   55 offset  689 [b689] HIGHLOW
	reloc   56 offset  695 [b695] HIGHLOW
	reloc   57 offset  6a1 [b6a1] HIGHLOW
	reloc   58 offset  6b3 [b6b3] HIGHLOW
	reloc   59 offset  6b9 [b6b9] HIGHLOW
	reloc   60 offset  6bf [b6bf] HIGHLOW
	reloc   61 offset  6c7 [b6c7] HIGHLOW
	reloc   62 offset  6d1 [b6d1] HIGHLOW
	reloc   63 offset  6dc [b6dc] HIGHLOW
	reloc   64 offset  6e2 [b6e2] HIGHLOW
	reloc   65 offset  6e8 [b6e8] HIGHLOW
	reloc   66 offset  6f2 [b6f2] HIGHLOW
	reloc   67 offset  6f7 [b6f7] HIGHLOW
	reloc   68 offset  705 [b705] HIGHLOW
	reloc   69 offset  70d [b70d] HIGHLOW
	reloc   70 offset  713 [b713] HIGHLOW
	reloc   71 offset  765 [b765] HIGHLOW
	reloc   72 offset  789 [b789] HIGHLOW
	reloc   73 offset  78f [b78f] HIGHLOW
	reloc   74 offset  79a [b79a] HIGHLOW
	reloc   75 offset  7ab [b7ab] HIGHLOW
	reloc   76 offset  7b1 [b7b1] HIGHLOW
	reloc   77 offset  7b7 [b7b7] HIGHLOW
	reloc   78 offset  7de [b7de] HIGHLOW
	reloc   79 offset  7e4 [b7e4] HIGHLOW
	reloc   80 offset  821 [b821] HIGHLOW
	reloc   81 offset  826 [b826] HIGHLOW
	reloc   82 offset  82c [b82c] HIGHLOW
	reloc   83 offset  842 [b842] HIGHLOW
	reloc   84 offset  848 [b848] HIGHLOW
	reloc   85 offset  859 [b859] HIGHLOW
	reloc   86 offset  85f [b85f] HIGHLOW
	reloc   87 offset  871 [b871] HIGHLOW
	reloc   88 offset  876 [b876] HIGHLOW
	reloc   89 offset  887 [b887] HIGHLOW
	reloc   90 offset  8b3 [b8b3] HIGHLOW
	reloc   91 offset  8bf [b8bf] HIGHLOW
	reloc   92 offset  8dd [b8dd] HIGHLOW
	reloc   93 offset  8e9 [b8e9] HIGHLOW
	reloc   94 offset  8f3 [b8f3] HIGHLOW
	reloc   95 offset  8fc [b8fc] HIGHLOW
	reloc   96 offset  90f [b90f] HIGHLOW
	reloc   97 offset  923 [b923] HIGHLOW
	reloc   98 offset  928 [b928] HIGHLOW
	reloc   99 offset  92e [b92e] HIGHLOW
	reloc  100 offset  936 [b936] HIGHLOW
	reloc  101 offset  93c [b93c] HIGHLOW
	reloc  102 offset  963 [b963] HIGHLOW
	reloc  103 offset  96e [b96e] HIGHLOW
	reloc  104 offset  973 [b973] HIGHLOW
	reloc  105 offset  983 [b983] HIGHLOW
	reloc  106 offset  989 [b989] HIGHLOW
	reloc  107 offset  990 [b990] HIGHLOW
	reloc  108 offset  997 [b997] HIGHLOW
	reloc  109 offset  99f [b99f] HIGHLOW
	reloc  110 offset  9a9 [b9a9] HIGHLOW
	reloc  111 offset  9c5 [b9c5] HIGHLOW
	reloc  112 offset  9cb [b9cb] HIGHLOW
	reloc  113 offset  a07 [ba07] HIGHLOW
	reloc  114 offset  a17 [ba17] HIGHLOW
	reloc  115 offset  a20 [ba20] HIGHLOW
	reloc  116 offset  a2f [ba2f] HIGHLOW
	reloc  117 offset  a3e [ba3e] HIGHLOW
	reloc  118 offset  a50 [ba50] HIGHLOW
	reloc  119 offset  a5f [ba5f] HIGHLOW
	reloc  120 offset  a70 [ba70] HIGHLOW
	reloc  121 offset  a75 [ba75] HIGHLOW
	reloc  122 offset  a83 [ba83] HIGHLOW
	reloc  123 offset  a92 [ba92] HIGHLOW
	reloc  124 offset  aa1 [baa1] HIGHLOW
	reloc  125 offset  ab3 [bab3] HIGHLOW
	reloc  126 offset  ac2 [bac2] HIGHLOW
	reloc  127 offset  ad1 [bad1] HIGHLOW
	reloc  128 offset  adf [badf] HIGHLOW
	reloc  129 offset  aee [baee] HIGHLOW
	reloc  130 offset  afd [bafd] HIGHLOW
	reloc  131 offset  b0f [bb0f] HIGHLOW
	reloc  132 offset  b1e [bb1e] HIGHLOW
	reloc  133 offset  b2d [bb2d] HIGHLOW
	reloc  134 offset  b3d [bb3d] HIGHLOW
	reloc  135 offset  b46 [bb46] HIGHLOW
	reloc  136 offset  b67 [bb67] HIGHLOW
	reloc  137 offset  b70 [bb70] HIGHLOW
	reloc  138 offset  b7e [bb7e] HIGHLOW
	reloc  139 offset  b8d [bb8d] HIGHLOW
	reloc  140 offset  b9c [bb9c] HIGHLOW
	reloc  141 offset  bae [bbae] HIGHLOW
	reloc  142 offset  bbd [bbbd] HIGHLOW
	reloc  143 offset  bcc [bbcc] HIGHLOW
	reloc  144 offset  be0 [bbe0] HIGHLOW
	reloc  145 offset  be9 [bbe9] HIGHLOW
	reloc  146 offset  c0c [bc0c] HIGHLOW
	reloc  147 offset  c29 [bc29] HIGHLOW
	reloc  148 offset  c3a [bc3a] HIGHLOW
	reloc  149 offset  c41 [bc41] HIGHLOW
	reloc  150 offset  c4e [bc4e] HIGHLOW
	reloc  151 offset  c5b [bc5b] HIGHLOW
	reloc  152 offset  c62 [bc62] HIGHLOW
	reloc  153 offset  c6b [bc6b] HIGHLOW
	reloc  154 offset  c71 [bc71] HIGHLOW
	reloc  155 offset  c83 [bc83] HIGHLOW
	reloc  156 offset  c8c [bc8c] HIGHLOW
	reloc  157 offset  cac [bcac] HIGHLOW
	reloc  158 offset  cbc [bcbc] HIGHLOW
	reloc  159 offset  cc5 [bcc5] HIGHLOW
	reloc  160 offset  ce5 [bce5] HIGHLOW
	reloc  161 offset  d02 [bd02] HIGHLOW
	reloc  162 offset  d24 [bd24] HIGHLOW
	reloc  163 offset  d2d [bd2d] HIGHLOW
	reloc  164 offset  d4d [bd4d] HIGHLOW
	reloc  165 offset  d54 [bd54] HIGHLOW
	reloc  166 offset  d5d [bd5d] HIGHLOW
	reloc  167 offset  d68 [bd68] HIGHLOW
	reloc  168 offset  d79 [bd79] HIGHLOW
	reloc  169 offset  d96 [bd96] HIGHLOW
	reloc  170 offset  da5 [bda5] HIGHLOW
	reloc  171 offset  db4 [bdb4] HIGHLOW
	reloc  172 offset  dc6 [bdc6] HIGHLOW
	reloc  173 offset  dd5 [bdd5] HIGHLOW
	reloc  174 offset  de4 [bde4] HIGHLOW
	reloc  175 offset  df6 [bdf6] HIGHLOW
	reloc  176 offset  e05 [be05] HIGHLOW
	reloc  177 offset  e14 [be14] HIGHLOW
	reloc  178 offset  e24 [be24] HIGHLOW
	reloc  179 offset  e2d [be2d] HIGHLOW
	reloc  180 offset  e55 [be55] HIGHLOW
	reloc  181 offset  e63 [be63] HIGHLOW
	reloc  182 offset  e6e [be6e] HIGHLOW
	reloc  183 offset  e8c [be8c] HIGHLOW
	reloc  184 offset  e9f [be9f] HIGHLOW
	reloc  185 offset  eae [beae] HIGHLOW
	reloc  186 offset  ebd [bebd] HIGHLOW
	reloc  187 offset  ecf [becf] HIGHLOW
	reloc  188 offset  ede [bede] HIGHLOW
	reloc  189 offset  eed [beed] HIGHLOW
	reloc  190 offset  eff [beff] HIGHLOW
	reloc  191 offset  f0e [bf0e] HIGHLOW
	reloc  192 offset  f1d [bf1d] HIGHLOW
	reloc  193 offset  f2f [bf2f] HIGHLOW
	reloc  194 offset  f3e [bf3e] HIGHLOW
	reloc  195 offset  f4d [bf4d] HIGHLOW
	reloc  196 offset  f5f [bf5f] HIGHLOW
	reloc  197 offset  f6e [bf6e] HIGHLOW
	reloc  198 offset  f7d [bf7d] HIGHLOW
	reloc  199 offset  f91 [bf91] HIGHLOW
	reloc  200 offset  fa0 [bfa0] HIGHLOW
	reloc  201 offset  faf [bfaf] HIGHLOW
	reloc  202 offset  fb9 [bfb9] HIGHLOW
	reloc  203 offset  fc7 [bfc7] HIGHLOW
	reloc  204 offset  fd6 [bfd6] HIGHLOW
	reloc  205 offset  fe5 [bfe5] HIGHLOW
	reloc  206 offset  fef [bfef] HIGHLOW
	reloc  207 offset    0 [b000] ABSOLUTE

Virtual Address: 0000c000 Chunk size 168 (0xa8) Number of fixups 80
	reloc    0 offset    d [c00d] HIGHLOW
	reloc    1 offset   13 [c013] HIGHLOW
	reloc    2 offset   38 [c038] HIGHLOW
	reloc    3 offset   43 [c043] HIGHLOW
	reloc    4 offset   59 [c059] HIGHLOW
	reloc    5 offset   62 [c062] HIGHLOW
	reloc    6 offset   79 [c079] HIGHLOW
	reloc    7 offset   8d [c08d] HIGHLOW
	reloc    8 offset   9d [c09d] HIGHLOW
	reloc    9 offset   a8 [c0a8] HIGHLOW
	reloc   10 offset   ad [c0ad] HIGHLOW
	reloc   11 offset   b5 [c0b5] HIGHLOW
	reloc   12 offset   c1 [c0c1] HIGHLOW
	reloc   13 offset   cd [c0cd] HIGHLOW
	reloc   14 offset   d1 [c0d1] HIGHLOW
	reloc   15 offset   d6 [c0d6] HIGHLOW
	reloc   16 offset   f1 [c0f1] HIGHLOW
	reloc   17 offset  102 [c102] HIGHLOW
	reloc   18 offset  114 [c114] HIGHLOW
	reloc   19 offset  11d [c11d] HIGHLOW
	reloc   20 offset  12a [c12a] HIGHLOW
	reloc   21 offset  13b [c13b] HIGHLOW
	reloc   22 offset  142 [c142] HIGHLOW
	reloc   23 offset  149 [c149] HIGHLOW
	reloc   24 offset  155 [c155] HIGHLOW
	reloc   25 offset  160 [c160] HIGHLOW
	reloc   26 offset  177 [c177] HIGHLOW
	reloc   27 offset  195 [c195] HIGHLOW
	reloc   28 offset  19f [c19f] HIGHLOW
	reloc   29 offset  1af [c1af] HIGHLOW
	reloc   30 offset  1bc [c1bc] HIGHLOW
	reloc   31 offset  1ca [c1ca] HIGHLOW
	reloc   32 offset  1cf [c1cf] HIGHLOW
	reloc   33 offset  1d7 [c1d7] HIGHLOW
	reloc   34 offset  1de [c1de] HIGHLOW
	reloc   35 offset  1e6 [c1e6] HIGHLOW
	reloc   36 offset  1ec [c1ec] HIGHLOW
	reloc   37 offset  1f4 [c1f4] HIGHLOW
	reloc   38 offset  1fb [c1fb] HIGHLOW
	reloc   39 offset  205 [c205] HIGHLOW
	reloc   40 offset  20b [c20b] HIGHLOW
	reloc   41 offset  225 [c225] HIGHLOW
	reloc   42 offset  231 [c231] HIGHLOW
	reloc   43 offset  23a [c23a] HIGHLOW
	reloc   44 offset  23f [c23f] HIGHLOW
	reloc   45 offset  246 [c246] HIGHLOW
	reloc   46 offset  368 [c368] HIGHLOW
	reloc   47 offset  36d [c36d] HIGHLOW
	reloc   48 offset  3f3 [c3f3] HIGHLOW
	reloc   49 offset  40c [c40c] HIGHLOW
	reloc   50 offset  467 [c467] HIGHLOW
	reloc   51 offset  46e [c46e] HIGHLOW
	reloc   52 offset  516 [c516] HIGHLOW
	reloc   53 offset  545 [c545] HIGHLOW
	reloc   54 offset  54b [c54b] HIGHLOW
	reloc   55 offset  55c [c55c] HIGHLOW
	reloc   56 offset  58e [c58e] HIGHLOW
	reloc   57 offset  596 [c596] HIGHLOW
	reloc   58 offset  5ae [c5ae] HIGHLOW
	reloc   59 offset  67b [c67b] HIGHLOW
	reloc   60 offset  680 [c680] HIGHLOW
	reloc   61 offset  776 [c776] HIGHLOW
	reloc   62 offset  77b [c77b] HIGHLOW
	reloc   63 offset  7ac [c7ac] HIGHLOW
	reloc   64 offset  7e1 [c7e1] HIGHLOW
	reloc   65 offset  7fe [c7fe] HIGHLOW
	reloc   66 offset  812 [c812] HIGHLOW
	reloc   67 offset  81b [c81b] HIGHLOW
	reloc   68 offset  82f [c82f] HIGHLOW
	reloc   69 offset  83b [c83b] HIGHLOW
	reloc   70 offset  847 [c847] HIGHLOW
	reloc   71 offset  886 [c886] HIGHLOW
	reloc   72 offset  88d [c88d] HIGHLOW
	reloc   73 offset  96c [c96c] HIGHLOW
	reloc   74 offset  983 [c983] HIGHLOW
	reloc   75 offset  9e8 [c9e8] HIGHLOW
	reloc   76 offset  9ed [c9ed] HIGHLOW
	reloc   77 offset  a0e [ca0e] HIGHLOW
	reloc   78 offset  b34 [cb34] HIGHLOW
	reloc   79 offset    0 [c000] ABSOLUTE

Virtual Address: 0000d000 Chunk size 60 (0x3c) Number of fixups 26
	reloc    0 offset  220 [d220] HIGHLOW
	reloc    1 offset  227 [d227] HIGHLOW
	reloc    2 offset  4e5 [d4e5] HIGHLOW
	reloc    3 offset  534 [d534] HIGHLOW
	reloc    4 offset  811 [d811] HIGHLOW
	reloc    5 offset  818 [d818] HIGHLOW
	reloc    6 offset  829 [d829] HIGHLOW
	reloc    7 offset  c2c [dc2c] HIGHLOW
	reloc    8 offset  c33 [dc33] HIGHLOW
	reloc    9 offset  d16 [dd16] HIGHLOW
	reloc   10 offset  d35 [dd35] HIGHLOW
	reloc   11 offset  d3b [dd3b] HIGHLOW
	reloc   12 offset  d6d [dd6d] HIGHLOW
	reloc   13 offset  d72 [dd72] HIGHLOW
	reloc   14 offset  d8e [dd8e] HIGHLOW
	reloc   15 offset  e19 [de19] HIGHLOW
	reloc   16 offset  e32 [de32] HIGHLOW
	reloc   17 offset  e59 [de59] HIGHLOW
	reloc   18 offset  e65 [de65] HIGHLOW
	reloc   19 offset  e6d [de6d] HIGHLOW
	reloc   20 offset  ea3 [dea3] HIGHLOW
	reloc   21 offset  ee8 [dee8] HIGHLOW
	reloc   22 offset  eed [deed] HIGHLOW
	reloc   23 offset  f08 [df08] HIGHLOW
	reloc   24 offset  fad [dfad] HIGHLOW
	reloc   25 offset  fc8 [dfc8] HIGHLOW

Virtual Address: 0000e000 Chunk size 60 (0x3c) Number of fixups 26
	reloc    0 offset   89 [e089] HIGHLOW
	reloc    1 offset   90 [e090] HIGHLOW
	reloc    2 offset   a1 [e0a1] HIGHLOW
	reloc    3 offset  164 [e164] HIGHLOW
	reloc    4 offset  16b [e16b] HIGHLOW
	reloc    5 offset  172 [e172] HIGHLOW
	reloc    6 offset  2e9 [e2e9] HIGHLOW
	reloc    7 offset  2f0 [e2f0] HIGHLOW
	reloc    8 offset  2f7 [e2f7] HIGHLOW
	reloc    9 offset  361 [e361] HIGHLOW
	reloc   10 offset  368 [e368] HIGHLOW
	reloc   11 offset  379 [e379] HIGHLOW
	reloc   12 offset  5b4 [e5b4] HIGHLOW
	reloc   13 offset  669 [e669] HIGHLOW
	reloc   14 offset  66e [e66e] HIGHLOW
	reloc   15 offset  6a5 [e6a5] HIGHLOW
	reloc   16 offset  6e9 [e6e9] HIGHLOW
	reloc   17 offset  766 [e766] HIGHLOW
	reloc   18 offset  7c7 [e7c7] HIGHLOW
	reloc   19 offset  81e [e81e] HIGHLOW
	reloc   20 offset  861 [e861] HIGHLOW
	reloc   21 offset  8c3 [e8c3] HIGHLOW
	reloc   22 offset  8e6 [e8e6] HIGHLOW
	reloc   23 offset  ab1 [eab1] HIGHLOW
	reloc   24 offset  d80 [ed80] HIGHLOW
	reloc   25 offset    0 [e000] ABSOLUTE

Virtual Address: 0000f000 Chunk size 40 (0x28) Number of fixups 16
	reloc    0 offset   f4 [f0f4] HIGHLOW
	reloc    1 offset  5de [f5de] HIGHLOW
	reloc    2 offset  5e3 [f5e3] HIGHLOW
	reloc    3 offset  75c [f75c] HIGHLOW
	reloc    4 offset  77a [f77a] HIGHLOW
	reloc    5 offset  781 [f781] HIGHLOW
	reloc    6 offset  78a [f78a] HIGHLOW
	reloc    7 offset  7b3 [f7b3] HIGHLOW
	reloc    8 offset  80f [f80f] HIGHLOW
	reloc    9 offset  9c4 [f9c4] HIGHLOW
	reloc   10 offset  a57 [fa57] HIGHLOW
	reloc   11 offset  bd5 [fbd5] HIGHLOW
	reloc   12 offset  ed8 [fed8] HIGHLOW
	reloc   13 offset  f89 [ff89] HIGHLOW
	reloc   14 offset  ff8 [fff8] HIGHLOW
	reloc   15 offset  ffd [fffd] HIGHLOW

Virtual Address: 00010000 Chunk size 56 (0x38) Number of fixups 24
	reloc    0 offset   61 [10061] HIGHLOW
	reloc    1 offset  104 [10104] HIGHLOW
	reloc    2 offset  2ff [102ff] HIGHLOW
	reloc    3 offset  36f [1036f] HIGHLOW
	reloc    4 offset  8dd [108dd] HIGHLOW
	reloc    5 offset  925 [10925] HIGHLOW
	reloc    6 offset  954 [10954] HIGHLOW
	reloc    7 offset  96c [1096c] HIGHLOW
	reloc    8 offset  991 [10991] HIGHLOW
	reloc    9 offset  996 [10996] HIGHLOW
	reloc   10 offset  9a4 [109a4] HIGHLOW
	reloc   11 offset  9c1 [109c1] HIGHLOW
	reloc   12 offset  9df [109df] HIGHLOW
	reloc   13 offset  9f0 [109f0] HIGHLOW
	reloc   14 offset  a39 [10a39] HIGHLOW
	reloc   15 offset  a71 [10a71] HIGHLOW
	reloc   16 offset  a9b [10a9b] HIGHLOW
	reloc   17 offset  aa7 [10aa7] HIGHLOW
	reloc   18 offset  ac4 [10ac4] HIGHLOW
	reloc   19 offset  aef [10aef] HIGHLOW
	reloc   20 offset  b03 [10b03] HIGHLOW
	reloc   21 offset  b4e [10b4e] HIGHLOW
	reloc   22 offset  c11 [10c11] HIGHLOW
	reloc   23 offset  dd1 [10dd1] HIGHLOW

Virtual Address: 00011000 Chunk size 48 (0x30) Number of fixups 20
	reloc    0 offset  46b [1146b] HIGHLOW
	reloc    1 offset  519 [11519] HIGHLOW
	reloc    2 offset  52a [1152a] HIGHLOW
	reloc    3 offset  557 [11557] HIGHLOW
	reloc    4 offset  56a [1156a] HIGHLOW
	reloc    5 offset  58c [1158c] HIGHLOW
	reloc    6 offset  59d [1159d] HIGHLOW
	reloc    7 offset  5b1 [115b1] HIGHLOW
	reloc    8 offset  5e2 [115e2] HIGHLOW
	reloc    9 offset  879 [11879] HIGHLOW
	reloc   10 offset  887 [11887] HIGHLOW
	reloc   11 offset  b36 [11b36] HIGHLOW
	reloc   12 offset  b45 [11b45] HIGHLOW
	reloc   13 offset  b7f [11b7f] HIGHLOW
	reloc   14 offset  c42 [11c42] HIGHLOW
	reloc   15 offset  c47 [11c47] HIGHLOW
	reloc   16 offset  e15 [11e15] HIGHLOW
	reloc   17 offset  e24 [11e24] HIGHLOW
	reloc   18 offset  e58 [11e58] HIGHLOW
	reloc   19 offset  e5d [11e5d] HIGHLOW

Virtual Address: 00012000 Chunk size 44 (0x2c) Number of fixups 18
	reloc    0 offset  23f [1223f] HIGHLOW
	reloc    1 offset  2ac [122ac] HIGHLOW
	reloc    2 offset  940 [12940] HIGHLOW
	reloc    3 offset  96a [1296a] HIGHLOW
	reloc    4 offset  a52 [12a52] HIGHLOW
	reloc    5 offset  a59 [12a59] HIGHLOW
	reloc    6 offset  a88 [12a88] HIGHLOW
	reloc    7 offset  abd [12abd] HIGHLOW
	reloc    8 offset  ac4 [12ac4] HIGHLOW
	reloc    9 offset  add [12add] HIGHLOW
	reloc   10 offset  b07 [12b07] HIGHLOW
	reloc   11 offset  be5 [12be5] HIGHLOW
	reloc   12 offset  c08 [12c08] HIGHLOW
	reloc   13 offset  c62 [12c62] HIGHLOW
	reloc   14 offset  c69 [12c69] HIGHLOW
	reloc   15 offset  d79 [12d79] HIGHLOW
	reloc   16 offset  d7e [12d7e] HIGHLOW
	reloc   17 offset  e8e [12e8e] HIGHLOW

Virtual Address: 00013000 Chunk size 168 (0xa8) Number of fixups 80
	reloc    0 offset  148 [13148] HIGHLOW
	reloc    1 offset  1a2 [131a2] HIGHLOW
	reloc    2 offset  5d7 [135d7] HIGHLOW
	reloc    3 offset  5dd [135dd] HIGHLOW
	reloc    4 offset  603 [13603] HIGHLOW
	reloc    5 offset  626 [13626] HIGHLOW
	reloc    6 offset  649 [13649] HIGHLOW
	reloc    7 offset  655 [13655] HIGHLOW
	reloc    8 offset  77c [1377c] HIGHLOW
	reloc    9 offset  7ae [137ae] HIGHLOW
	reloc   10 offset  7cd [137cd] HIGHLOW
	reloc   11 offset  acb [13acb] HIGHLOW
	reloc   12 offset  b1e [13b1e] HIGHLOW
	reloc   13 offset  b2d [13b2d] HIGHLOW
	reloc   14 offset  b3c [13b3c] HIGHLOW
	reloc   15 offset  b5a [13b5a] HIGHLOW
	reloc   16 offset  b7e [13b7e] HIGHLOW
	reloc   17 offset  b94 [13b94] HIGHLOW
	reloc   18 offset  b99 [13b99] HIGHLOW
	reloc   19 offset  b9f [13b9f] HIGHLOW
	reloc   20 offset  bac [13bac] HIGHLOW
	reloc   21 offset  bb2 [13bb2] HIGHLOW
	reloc   22 offset  bb8 [13bb8] HIGHLOW
	reloc   23 offset  bbd [13bbd] HIGHLOW
	reloc   24 offset  bc6 [13bc6] HIGHLOW
	reloc   25 offset  bcc [13bcc] HIGHLOW
	reloc   26 offset  bd4 [13bd4] HIGHLOW
	reloc   27 offset  bde [13bde] HIGHLOW
	reloc   28 offset  bec [13bec] HIGHLOW
	reloc   29 offset  bf5 [13bf5] HIGHLOW
	reloc   30 offset  bfb [13bfb] HIGHLOW
	reloc   31 offset  c06 [13c06] HIGHLOW
	reloc   32 offset  c0c [13c0c] HIGHLOW
	reloc   33 offset  c15 [13c15] HIGHLOW
	reloc   34 offset  c23 [13c23] HIGHLOW
	reloc   35 offset  c2f [13c2f] HIGHLOW
	reloc   36 offset  c37 [13c37] HIGHLOW
	reloc   37 offset  c3f [13c3f] HIGHLOW
	reloc   38 offset  e9a [13e9a] HIGHLOW
	reloc   39 offset  ea8 [13ea8] HIGHLOW
	reloc   40 offset  eb1 [13eb1] HIGHLOW
	reloc   41 offset  eb7 [13eb7] HIGHLOW
	reloc   42 offset  ec2 [13ec2] HIGHLOW
	reloc   43 offset  ec8 [13ec8] HIGHLOW
	reloc   44 offset  ed1 [13ed1] HIGHLOW
	reloc   45 offset  edf [13edf] HIGHLOW
	reloc   46 offset  eeb [13eeb] HIGHLOW
	reloc   47 offset  ef3 [13ef3] HIGHLOW
	reloc   48 offset  efb [13efb] HIGHLOW
	reloc   49 offset  f0f [13f0f] HIGHLOW
	reloc   50 offset  f23 [13f23] HIGHLOW
	reloc   51 offset  f2a [13f2a] HIGHLOW
	reloc   52 offset  f37 [13f37] HIGHLOW
	reloc   53 offset  f40 [13f40] HIGHLOW
	reloc   54 offset  f46 [13f46] HIGHLOW
	reloc   55 offset  f51 [13f51] HIGHLOW
	reloc   56 offset  f57 [13f57] HIGHLOW
	reloc   57 offset  f61 [13f61] HIGHLOW
