
mlang.dll:     file format pei-i386
mlang.dll
architecture: i386, flags 0x0000010b:
HAS_RELOC, EXEC_P, HAS_DEBUG, D_PAGED
start address 0x74cd136f

Characteristics 0x210e
	executable
	line numbers stripped
	symbols stripped
	32 bit words
	DLL

Time/Date		Mon Apr 14 11:24:47 2008
Magic			010b	(PE32)
MajorLinkerVersion	7
MinorLinkerVersion	10
SizeOfCode		00021000
SizeOfInitializedData	0006e000
SizeOfUninitializedData	00000000
AddressOfEntryPoint	0000136f
BaseOfCode		00001000
BaseOfData		00022000
ImageBase		74cd0000
SectionAlignment	00001000
FileAlignment		00000200
MajorOSystemVersion	5
MinorOSystemVersion	1
MajorImageVersion	5
MinorImageVersion	1
MajorSubsystemVersion	4
MinorSubsystemVersion	0
Win32Version		00000000
SizeOfImage		00091000
SizeOfHeaders		00000400
CheckSum		00098ae6
Subsystem		00000002	(Windows GUI)
DllCharacteristics	00000000
SizeOfStackReserve	00040000
SizeOfStackCommit	00001000
SizeOfHeapReserve	00100000
SizeOfHeapCommit	00001000
LoaderFlags		00000000
NumberOfRvaAndSizes	00000010

The Data Directory
Entry 0 000015ac 000001d6 Export Directory [.edata (or where ever we found it)]
Entry 1 00021208 000000a0 Import Directory [parts of .idata]
Entry 2 00027000 00067448 Resource Directory [.rsrc]
Entry 3 00000000 00000000 Exception Directory [.pdata]
Entry 4 00000000 00000000 Security Directory
Entry 5 0008f000 00001fe8 Base Relocation Directory [.reloc]
Entry 6 00021e24 00000038 Debug Directory
Entry 7 00000000 00000000 Description Directory
Entry 8 00000000 00000000 Special Directory
Entry 9 00000000 00000000 Thread Storage Directory [.tls]
Entry a 00009f98 00000040 Load Configuration Directory
Entry b 00000288 000000a4 Bound Import Directory
Entry c 00001000 00000234 Import Address Table Directory
Entry d 00000000 00000000 Delay Import Directory
Entry e 00000000 00000000 CLR Runtime Header
Entry f 00000000 00000000 Reserved

There is an import table in .text at 0x74cf1208

The Import Tables (interpreted .text section contents)
 vma:            Hint    Time      Forward  DLL       First
                 Table   Stamp     Chain    Name      Thunk
 00021208	000212fc ffffffff ffffffff 000212a8 00001000

	DLL Name: ADVAPI32.dll
	vma:  Hint/Ord Member-Name Bound-To
	21530	  485  RegOpenKeyExW	77d86a9f
	reloc    3 offset  3cf [f3cf] HIGHLOW
	reloc    4 offset  430 [f430] HIGHLOW
	reloc    5 offset  490 [f490] HIGHLOW
	reloc    6 offset  4b8 [f4b8] HIGHLOW
	reloc    7 offset  4ca [f4ca] HIGHLOW
	reloc    8 offset  4f1 [f4f1] HIGHLOW
	reloc    9 offset  4fa [f4fa] HIGHLOW
	reloc   10 offset  548 [f548] HIGHLOW
	reloc   11 offset  565 [f565] HIGHLOW
	reloc   12 offset  5c2 [f5c2] HIGHLOW
	reloc   13 offset  61f [f61f] HIGHLOW
	reloc   14 offset  73b [f73b] HIGHLOW
	reloc   15 offset  75b [f75b] HIGHLOW
	reloc   16 offset  7b5 [f7b5] HIGHLOW
	reloc   17 offset  7eb [f7eb] HIGHLOW
	reloc   18 offset  7f7 [f7f7] HIGHLOW
	reloc   19 offset  813 [f813] HIGHLOW
	reloc   20 offset  81d [f81d] HIGHLOW
	reloc   21 offset  837 [f837] HIGHLOW
	reloc   22 offset  83d [f83d] HIGHLOW
	reloc   23 offset  871 [f871] HIGHLOW
	reloc   24 offset  87d [f87d] HIGHLOW
	reloc   25 offset  89d [f89d] HIGHLOW
	reloc   26 offset  8a9 [f8a9] HIGHLOW
	reloc   27 offset  8b3 [f8b3] HIGHLOW
	reloc   28 offset  8cb [f8cb] HIGHLOW
	reloc   29 offset  8d1 [f8d1] HIGHLOW
	reloc   30 offset  8e8 [f8e8] HIGHLOW
	reloc   31 offset  8ee [f8ee] HIGHLOW
	reloc   32 offset  9fb [f9fb] HIGHLOW
	reloc   33 offset  a0d [fa0d] HIGHLOW
	reloc   34 offset  a47 [fa47] HIGHLOW
	reloc   35 offset  a4e [fa4e] HIGHLOW
	reloc   36 offset  a54 [fa54] HIGHLOW
	reloc   37 offset  a75 [fa75] HIGHLOW
	reloc   38 offset  a83 [fa83] HIGHLOW
	reloc   39 offset  a89 [fa89] HIGHLOW
	reloc   40 offset  ad6 [fad6] HIGHLOW
	reloc   41 offset  af1 [faf1] HIGHLOW
	reloc   42 offset  b11 [fb11] HIGHLOW
	reloc   43 offset  b59 [fb59] HIGHLOW
	reloc   44 offset  b65 [fb65] HIGHLOW
	reloc   45 offset  b87 [fb87] HIGHLOW
	reloc   46 offset  ba2 [fba2] HIGHLOW
	reloc   47 offset  bc4 [fbc4] HIGHLOW
	reloc   48 offset  bdd [fbdd] HIGHLOW
	reloc   49 offset  c02 [fc02] HIGHLOW
	reloc   50 offset  c0e [fc0e] HIGHLOW
	reloc   51 offset  c49 [fc49] HIGHLOW
	reloc   52 offset  c55 [fc55] HIGHLOW
	reloc   53 offset  c74 [fc74] HIGHLOW
	reloc   54 offset  c7a [fc7a] HIGHLOW
	reloc   55 offset  c89 [fc89] HIGHLOW
	reloc   56 offset  c96 [fc96] HIGHLOW
	reloc   57 offset  c9c [fc9c] HIGHLOW
	reloc   58 offset  ca9 [fca9] HIGHLOW
	reloc   59 offset  cb7 [fcb7] HIGHLOW
	reloc   60 offset  cbd [fcbd] HIGHLOW
	reloc   61 offset  d03 [fd03] HIGHLOW
	reloc   62 offset  d2a [fd2a] HIGHLOW
	reloc   63 offset  d47 [fd47] HIGHLOW
	reloc   64 offset  d64 [fd64] HIGHLOW
	reloc   65 offset  d85 [fd85] HIGHLOW
	reloc   66 offset  e28 [fe28] HIGHLOW
	reloc   67 offset  e53 [fe53] HIGHLOW
	reloc   68 offset  e7b [fe7b] HIGHLOW
	reloc   69 offset  e86 [fe86] HIGHLOW
	reloc   70 offset  ea6 [fea6] HIGHLOW
	reloc   71 offset  eda [feda] HIGHLOW
	reloc   72 offset  ee2 [fee2] HIGHLOW
	reloc   73 offset  f24 [ff24] HIGHLOW
	reloc   74 offset  fa4 [ffa4] HIGHLOW
	reloc   75 offset  fab [ffab] HIGHLOW
	reloc   76 offset  fb1 [ffb1] HIGHLOW
	reloc   77 offset  fcc [ffcc] HIGHLOW
	reloc   78 offset  fd4 [ffd4] HIGHLOW
	reloc   79 offset  fdc [ffdc] HIGHLOW

Virtual Address: 00010000 Chunk size 276 (0x114) Number of fixups 134
	reloc    0 offset   10 [10010] HIGHLOW
	reloc    1 offset   51 [10051] HIGHLOW
	reloc    2 offset   71 [10071] HIGHLOW
	reloc    3 offset   bc [100bc] HIGHLOW
	reloc    4 offset  101 [10101] HIGHLOW
	reloc    5 offset  17c [1017c] HIGHLOW
	reloc    6 offset  215 [10215] HIGHLOW
	reloc    7 offset  34d [1034d] HIGHLOW
	reloc    8 offset  38a [1038a] HIGHLOW
	reloc    9 offset  3f5 [103f5] HIGHLOW
	reloc   10 offset  412 [10412] HIGHLOW
	reloc   11 offset  422 [10422] HIGHLOW
	reloc   12 offset  44b [1044b] HIGHLOW
	reloc   13 offset  50e [1050e] HIGHLOW
	reloc   14 offset  56c [1056c] HIGHLOW
	reloc   15 offset  5c2 [105c2] HIGHLOW
	reloc   16 offset  5d3 [105d3] HIGHLOW
	reloc   17 offset  5d9 [105d9] HIGHLOW
	reloc   18 offset  5e6 [105e6] HIGHLOW
	reloc   19 offset  62e [1062e] HIGHLOW
	reloc   20 offset  65e [1065e] HIGHLOW
	reloc   21 offset  676 [10676] HIGHLOW
	reloc   22 offset  694 [10694] HIGHLOW
	reloc   23 offset  6ae [106ae] HIGHLOW
	reloc   24 offset  6b5 [106b5] HIGHLOW
	reloc   25 offset  6bf [106bf] HIGHLOW
	reloc   26 offset  6f3 [106f3] HIGHLOW
	reloc   27 offset  746 [10746] HIGHLOW
	reloc   28 offset  752 [10752] HIGHLOW
	reloc   29 offset  788 [10788] HIGHLOW
	reloc   30 offset  792 [10792] HIGHLOW
	reloc   31 offset  79b [1079b] HIGHLOW
	reloc   32 offset  7bd [107bd] HIGHLOW
	reloc   33 offset  7db [107db] HIGHLOW
	reloc   34 offset  828 [10828] HIGHLOW
	reloc   35 offset  837 [10837] HIGHLOW
	reloc   36 offset  83e [1083e] HIGHLOW
	reloc   37 offset  85a [1085a] HIGHLOW
	reloc   38 offset  864 [10864] HIGHLOW
	reloc   39 offset  87d [1087d] HIGHLOW
	reloc   40 offset  8d2 [108d2] HIGHLOW
	reloc   41 offset  8ec [108ec] HIGHLOW
	reloc   42 offset  90a [1090a] HIGHLOW
	reloc   43 offset  912 [10912] HIGHLOW
	reloc   44 offset  91b [1091b] HIGHLOW
	reloc   45 offset  922 [10922] HIGHLOW
	reloc   46 offset  957 [10957] HIGHLOW
	reloc   47 offset  996 [10996] HIGHLOW
	reloc   48 offset  9a9 [109a9] HIGHLOW
	reloc   49 offset  9f9 [109f9] HIGHLOW
	reloc   50 offset  a0b [10a0b] HIGHLOW
	reloc   51 offset  a1b [10a1b] HIGHLOW
	reloc   52 offset  a27 [10a27] HIGHLOW
	reloc   53 offset  a2f [10a2f] HIGHLOW
	reloc   54 offset  a4c [10a4c] HIGHLOW
	reloc   55 offset  a55 [10a55] HIGHLOW
	reloc   56 offset  a61 [10a61] HIGHLOW
	reloc   57 offset  a67 [10a67] HIGHLOW
	reloc   58 offset  a6d [10a6d] HIGHLOW
	reloc   59 offset  a7f [10a7f] HIGHLOW
	reloc   60 offset  a95 [10a95] HIGHLOW
	reloc   61 offset  a9d [10a9d] HIGHLOW
	reloc   62 offset  aba [10aba] HIGHLOW
	reloc   63 offset  ac3 [10ac3] HIGHLOW
	reloc   64 offset  acf [10acf] HIGHLOW
	reloc   65 offset  ad5 [10ad5] HIGHLOW
	reloc   66 offset  ae7 [10ae7] HIGHLOW
	reloc   67 offset  afd [10afd] HIGHLOW
	reloc   68 offset  b05 [10b05] HIGHLOW
	reloc   69 offset  b22 [10b22] HIGHLOW
	reloc   70 offset  b2b [10b2b] HIGHLOW
	reloc   71 offset  b37 [10b37] HIGHLOW
	reloc   72 offset  b3d [10b3d] HIGHLOW
	reloc   73 offset  b54 [10b54] HIGHLOW
	reloc   74 offset  b5a [10b5a] HIGHLOW
	reloc   75 offset  b68 [10b68] HIGHLOW
	reloc   76 offset  b8d [10b8d] HIGHLOW
	reloc   77 offset  baa [10baa] HIGHLOW
	reloc   78 offset  bb3 [10bb3] HIGHLOW
	reloc   79 offset  bbf [10bbf] HIGHLOW
	reloc   80 offset  bc5 [10bc5] HIGHLOW
	reloc   81 offset  bdc [10bdc] HIGHLOW
	reloc   82 offset  be2 [10be2] HIGHLOW
	reloc   83 offset  bf0 [10bf0] HIGHLOW
	reloc   84 offset  c15 [10c15] HIGHLOW
	reloc   85 offset  c32 [10c32] HIGHLOW
	reloc   86 offset  c3b [10c3b] HIGHLOW
	reloc   87 offset  c47 [10c47] HIGHLOW
	reloc   88 offset  c4d [10c4d] HIGHLOW
	reloc   89 offset  c59 [10c59] HIGHLOW
	reloc   90 offset  c6e [10c6e] HIGHLOW
	reloc   91 offset  c74 [10c74] HIGHLOW
	reloc   92 offset  c96 [10c96] HIGHLOW
	reloc   93 offset  c9c [10c9c] HIGHLOW
	reloc   94 offset  cbc [10cbc] HIGHLOW
	reloc   95 offset  cc2 [10cc2] HIGHLOW
	reloc   96 offset  cd5 [10cd5] HIGHLOW
	reloc   97 offset  ced [10ced] HIGHLOW
	reloc   98 offset  cfe [10cfe] HIGHLOW
	reloc   99 offset  d1b [10d1b] HIGHLOW
	reloc  100 offset  d24 [10d24] HIGHLOW
	reloc  101 offset  d30 [10d30] HIGHLOW
	reloc  102 offset  d36 [10d36] HIGHLOW
	reloc  103 offset  d48 [10d48] HIGHLOW
	reloc  104 offset  d5e [10d5e] HIGHLOW
	reloc  105 offset  d7b [10d7b] HIGHLOW
	reloc  106 offset  d84 [10d84] HIGHLOW
	reloc  107 offset  d90 [10d90] HIGHLOW
	reloc  108 offset  d96 [10d96] HIGHLOW
	reloc  109 offset  da8 [10da8] HIGHLOW
	reloc  110 offset  dbe [10dbe] HIGHLOW
	reloc  111 offset  ddb [10ddb] HIGHLOW
	reloc  112 offset  de4 [10de4] HIGHLOW
	reloc  113 offset  df0 [10df0] HIGHLOW
	reloc  114 offset  df6 [10df6] HIGHLOW
	reloc  115 offset  e08 [10e08] HIGHLOW
	reloc  116 offset  e1e [10e1e] HIGHLOW
	reloc  117 offset  e3b [10e3b] HIGHLOW
	reloc  118 offset  e44 [10e44] HIGHLOW
	reloc  119 offset  e50 [10e50] HIGHLOW
	reloc  120 offset  e5c [10e5c] HIGHLOW
	reloc  121 offset  e62 [10e62] HIGHLOW
	reloc  122 offset  e85 [10e85] HIGHLOW
	reloc  123 offset  e99 [10e99] HIGHLOW
	reloc  124 offset  ead [10ead] HIGHLOW
	reloc  125 offset  eb6 [10eb6] HIGHLOW
	reloc  126 offset  ebb [10ebb] HIGHLOW
	reloc  127 offset  f0b [10f0b] HIGHLOW
	reloc  128 offset  f1c [10f1c] HIGHLOW
	reloc  129 offset  f21 [10f21] HIGHLOW
	reloc  130 offset  f8a [10f8a] HIGHLOW
	reloc  131 offset  f96 [10f96] HIGHLOW
	reloc  132 offset  fb7 [10fb7] HIGHLOW
	reloc  133 offset  ff0 [10ff0] HIGHLOW

Virtual Address: 00011000 Chunk size 880 (0x370) Number of fixups 436
	reloc    0 offset   11 [11011] HIGHLOW
	reloc    1 offset   39 [11039] HIGHLOW
	reloc    2 offset   4d [1104d] HIGHLOW
	reloc    3 offset   56 [11056] HIGHLOW
	reloc    4 offset   5b [1105b] HIGHLOW
	reloc    5 offset   9e [1109e] HIGHLOW
	reloc    6 offset   a9 [110a9] HIGHLOW
	reloc    7 offset   af [110af] HIGHLOW
	reloc    8 offset   c6 [110c6] HIGHLOW
	reloc    9 offset   ea [110ea] HIGHLOW
	reloc   10 offset  10c [1110c] HIGHLOW
	reloc   11 offset  126 [11126] HIGHLOW
	reloc   12 offset  14b [1114b] HIGHLOW
	reloc   13 offset  186 [11186] HIGHLOW
	reloc   14 offset  194 [11194] HIGHLOW
	reloc   15 offset  1b8 [111b8] HIGHLOW
	reloc   16 offset  1bc [111bc] HIGHLOW
	reloc   17 offset  1c4 [111c4] HIGHLOW
	reloc   18 offset  1c8 [111c8] HIGHLOW
	reloc   19 offset  1d0 [111d0] HIGHLOW
	reloc   20 offset  1d4 [111d4] HIGHLOW
	reloc   21 offset  1dc [111dc] HIGHLOW
	reloc   22 offset  1e0 [111e0] HIGHLOW
	reloc   23 offset  1e8 [111e8] HIGHLOW
	reloc   24 offset  1ec [111ec] HIGHLOW
	reloc   25 offset  1f4 [111f4] HIGHLOW
	reloc   26 offset  1f8 [111f8] HIGHLOW
	reloc   27 offset  200 [11200] HIGHLOW
	reloc   28 offset  204 [11204] HIGHLOW
	reloc   29 offset  20c [1120c] HIGHLOW
	reloc   30 offset  210 [11210] HIGHLOW
	reloc   31 offset  218 [11218] HIGHLOW
	reloc   32 offset  21c [1121c] HIGHLOW
	reloc   33 offset  224 [11224] HIGHLOW
	reloc   34 offset  228 [11228] HIGHLOW
	reloc   35 offset  230 [11230] HIGHLOW
	reloc   36 offset  234 [11234] HIGHLOW
	reloc   37 offset  23c [1123c] HIGHLOW
	reloc   38 offset  240 [11240] HIGHLOW
	reloc   39 offset  248 [11248] HIGHLOW
	reloc   40 offset  24c [1124c] HIGHLOW
	reloc   41 offset  254 [11254] HIGHLOW
	reloc   42 offset  258 [11258] HIGHLOW
	reloc   43 offset  260 [11260] HIGHLOW
	reloc   44 offset  264 [11264] HIGHLOW
	reloc   45 offset  26c [1126c] HIGHLOW
	reloc   46 offset  270 [11270] HIGHLOW
	reloc   47 offset  278 [11278] HIGHLOW
	reloc   48 offset  27c [1127c] HIGHLOW
	reloc   49 offset  284 [11284] HIGHLOW
	reloc   50 offset  288 [11288] HIGHLOW
	reloc   51 offset  290 [11290] HIGHLOW
	reloc   52 offset  294 [11294] HIGHLOW
	reloc   53 offset  29c [1129c] HIGHLOW
	reloc   54 offset  2a0 [112a0] HIGHLOW
	reloc   55 offset  2a8 [112a8] HIGHLOW
	reloc   56 offset  2ac [112ac] HIGHLOW
	reloc   57 offset  2b4 [112b4] HIGHLOW
	reloc   58 offset  2b8 [112b8] HIGHLOW
	reloc   59 offset  2c0 [112c0] HIGHLOW
	reloc   60 offset  2c4 [112c4] HIGHLOW
	reloc   61 offset  2cc [112cc] HIGHLOW
	reloc   62 offset  2d0 [112d0] HIGHLOW
	reloc   63 offset  2d8 [112d8] HIGHLOW
	reloc   64 offset  2dc [112dc] HIGHLOW
	reloc   65 offset  2e4 [112e4] HIGHLOW
	reloc   66 offset  2e8 [112e8] HIGHLOW
	reloc   67 offset  2f0 [112f0] HIGHLOW
	reloc   68 offset  2f4 [112f4] HIGHLOW
	reloc   69 offset  2fc [112fc] HIGHLOW
	reloc   70 offset  300 [11300] HIGHLOW
	reloc   71 offset  308 [11308] HIGHLOW
	reloc   72 offset  30c [1130c] HIGHLOW
	reloc   73 offset  314 [11314] HIGHLOW
	reloc   74 offset  318 [11318] HIGHLOW
	reloc   75 offset  320 [11320] HIGHLOW
	reloc   76 offset  324 [11324] HIGHLOW
	reloc   77 offset  32c [1132c] HIGHLOW
	reloc   78 offset  330 [11330] HIGHLOW
	reloc   79 offset  338 [11338] HIGHLOW
	reloc   80 offset  33c [1133c] HIGHLOW
	reloc   81 offset  344 [11344] HIGHLOW
	reloc   82 offset  348 [11348] HIGHLOW
	reloc   83 offset  350 [11350] HIGHLOW
	reloc   84 offset  354 [11354] HIGHLOW
	reloc   85 offset  35c [1135c] HIGHLOW
	reloc   86 offset  360 [11360] HIGHLOW
	reloc   87 offset  368 [11368] HIGHLOW
	reloc   88 offset  36c [1136c] HIGHLOW
	reloc   89 offset  374 [11374] HIGHLOW
	reloc   90 offset  378 [11378] HIGHLOW
	reloc   91 offset  380 [11380] HIGHLOW
	reloc   92 offset  384 [11384] HIGHLOW
	reloc   93 offset  38c [1138c] HIGHLOW
	reloc   94 offset  390 [11390] HIGHLOW
	reloc   95 offset  398 [11398] HIGHLOW
	reloc   96 offset  39c [1139c] HIGHLOW
	reloc   97 offset  3a4 [113a4] HIGHLOW
	reloc   98 offset  3a8 [113a8] HIGHLOW
	reloc   99 offset  3b0 [113b0] HIGHLOW
	reloc  100 offset  3b4 [113b4] HIGHLOW
	reloc  101 offset  3bc [113bc] HIGHLOW
	reloc  102 offset  3c0 [113c0] HIGHLOW
	reloc  103 offset  3c8 [113c8] HIGHLOW
	reloc  104 offset  3cc [113cc] HIGHLOW
	reloc  105 offset  3d4 [113d4] HIGHLOW
	reloc  106 offset  3d8 [113d8] HIGHLOW
	reloc  107 offset  3e0 [113e0] HIGHLOW
	reloc  108 offset  3e4 [113e4] HIGHLOW
	reloc  109 offset  3ec [113ec] HIGHLOW
	reloc  110 offset  3f0 [113f0] HIGHLOW
	reloc  111 offset  3f8 [113f8] HIGHLOW
	reloc  112 offset  3fc [113fc] HIGHLOW
	reloc  113 offset  404 [11404] HIGHLOW
	reloc  114 offset  408 [11408] HIGHLOW
	reloc  115 offset  410 [11410] HIGHLOW
	reloc  116 offset  414 [11414] HIGHLOW
	reloc  117 offset  41c [1141c] HIGHLOW
	reloc  118 offset  420 [11420] HIGHLOW
	reloc  119 offset  428 [11428] HIGHLOW
	reloc  120 offset  42c [1142c] HIGHLOW
	reloc  121 offset  434 [11434] HIGHLOW
	reloc  122 offset  438 [11438] HIGHLOW
	reloc  123 offset  440 [11440] HIGHLOW
	reloc  124 offset  444 [11444] HIGHLOW
	reloc  125 offset  44c [1144c] HIGHLOW
	reloc  126 offset  450 [11450] HIGHLOW
	reloc  127 offset  458 [11458] HIGHLOW
	reloc  128 offset  45c [1145c] HIGHLOW
	reloc  129 offset  464 [11464] HIGHLOW
	reloc  130 offset  468 [11468] HIGHLOW
	reloc  131 offset  470 [11470] HIGHLOW
	reloc  132 offset  474 [11474] HIGHLOW
	reloc  133 offset  47c [1147c] HIGHLOW
	reloc  134 offset  480 [11480] HIGHLOW
	reloc  135 offset  488 [11488] HIGHLOW
	reloc  136 offset  48c [1148c] HIGHLOW
	reloc  137 offset  494 [11494] HIGHLOW
	reloc  138 offset  498 [11498] HIGHLOW
	reloc  139 offset  4a0 [114a0] HIGHLOW
	reloc  140 offset  4a4 [114a4] HIGHLOW
	reloc  141 offset  4ac [114ac] HIGHLOW
	reloc  142 offset  4b0 [114b0] HIGHLOW
	reloc  143 offset  4b8 [114b8] HIGHLOW
	reloc  144 offset  4bc [114bc] HIGHLOW
	reloc  145 offset  4c4 [114c4] HIGHLOW
	reloc  146 offset  4c8 [114c8] HIGHLOW
	reloc  147 offset  4d0 [114d0] HIGHLOW
	reloc  148 offset  4d4 [114d4] HIGHLOW
	reloc  149 offset  4dc [114dc] HIGHLOW
	reloc  150 offset  4e0 [114e0] HIGHLOW
	reloc  151 offset  4e8 [114e8] HIGHLOW
	reloc  152 offset  4ec [114ec] HIGHLOW
	reloc  153 offset  4f4 [114f4] HIGHLOW
	reloc  154 offset  4f8 [114f8] HIGHLOW
	reloc  155 offset  500 [11500] HIGHLOW
	reloc  156 offset  504 [11504] HIGHLOW
	reloc  157 offset  50c [1150c] HIGHLOW
	reloc  158 offset  510 [11510] HIGHLOW
	reloc  159 offset  518 [11518] HIGHLOW
	reloc  160 offset  51c [1151c] HIGHLOW
	reloc  161 offset  524 [11524] HIGHLOW
	reloc  162 offset  528 [11528] HIGHLOW
	reloc  163 offset  530 [11530] HIGHLOW
	reloc  164 offset  534 [11534] HIGHLOW
	reloc  165 offset  53c [1153c] HIGHLOW
	reloc  166 offset  540 [11540] HIGHLOW
	reloc  167 offset  548 [11548] HIGHLOW
	reloc  168 offset  54c [1154c] HIGHLOW
	reloc  169 offset  554 [11554] HIGHLOW
	reloc  170 offset  558 [11558] HIGHLOW
	reloc  171 offset  560 [11560] HIGHLOW
	reloc  172 offset  564 [11564] HIGHLOW
	reloc  173 offset  56c [1156c] HIGHLOW
	reloc  174 offset  570 [11570] HIGHLOW
	reloc  175 offset  578 [11578] HIGHLOW
	reloc  176 offset  57c [1157c] HIGHLOW
	reloc  177 offset  584 [11584] HIGHLOW
	reloc  178 offset  588 [11588] HIGHLOW
	reloc  179 offset  590 [11590] HIGHLOW
	reloc  180 offset  594 [11594] HIGHLOW
	reloc  181 offset  59c [1159c] HIGHLOW
	reloc  182 offset  5a0 [115a0] HIGHLOW
	reloc  183 offset  5a8 [115a8] HIGHLOW
	reloc  184 offset  5ac [115ac] HIGHLOW
	reloc  185 offset  5b4 [115b4] HIGHLOW
	reloc  186 offset  5b8 [115b8] HIGHLOW
	reloc  187 offset  5c0 [115c0] HIGHLOW
	reloc  188 offset  5c4 [115c4] HIGHLOW
	reloc  189 offset  5cc [115cc] HIGHLOW
	reloc  190 offset  5d0 [115d0] HIGHLOW
	reloc  191 offset  5d8 [115d8] HIGHLOW
	reloc  192 offset  5dc [115dc] HIGHLOW
	reloc  193 offset  5e4 [115e4] HIGHLOW
	reloc  194 offset  5e8 [115e8] HIGHLOW
	reloc  195 offset  5f0 [115f0] HIGHLOW
	reloc  196 offset  5f4 [115f4] HIGHLOW
	reloc  197 offset  5fc [115fc] HIGHLOW
	reloc  198 offset  600 [11600] HIGHLOW
	reloc  199 offset  608 [11608] HIGHLOW
	reloc  200 offset  60c [1160c] HIGHLOW
	reloc  201 offset  614 [11614] HIGHLOW
	reloc  202 offset  618 [11618] HIGHLOW
	reloc  203 offset  620 [11620] HIGHLOW
	reloc  204 offset  624 [11624] HIGHLOW
	reloc  205 offset  62c [1162c] HIGHLOW
	reloc  206 offset  630 [11630] HIGHLOW
	reloc  207 offset  638 [11638] HIGHLOW
	reloc  208 offset  63c [1163c] HIGHLOW
	reloc  209 offset  644 [11644] HIGHLOW
	reloc  210 offset  648 [11648] HIGHLOW
	reloc  211 offset  650 [11650] HIGHLOW
	reloc  212 offset  654 [11654] HIGHLOW
	reloc  213 offset  65c [1165c] HIGHLOW
	reloc  214 offset  660 [11660] HIGHLOW
	reloc  215 offset  668 [11668] HIGHLOW
	reloc  216 offset  66c [1166c] HIGHLOW
	reloc  217 offset  674 [11674] HIGHLOW
	reloc  218 offset  678 [11678] HIGHLOW
	reloc  219 offset  680 [11680] HIGHLOW
	reloc  220 offset  684 [11684] HIGHLOW
	reloc  221 offset  68c [1168c] HIGHLOW
	reloc  222 offset  690 [11690] HIGHLOW
	reloc  223 offset  698 [11698] HIGHLOW
	reloc  224 offset  69c [1169c] HIGHLOW
	reloc  225 offset  6a4 [116a4] HIGHLOW
	reloc  226 offset  6a8 [116a8] HIGHLOW
	reloc  227 offset  6b0 [116b0] HIGHLOW
	reloc  228 offset  6b4 [116b4] HIGHLOW
	reloc  229 offset  6bc [116bc] HIGHLOW
	reloc  230 offset  6c0 [116c0] HIGHLOW
	reloc  231 offset  6c8 [116c8] HIGHLOW
	reloc  232 offset  6cc [116cc] HIGHLOW
	reloc  233 offset  6d4 [116d4] HIGHLOW
	reloc  234 offset  6d8 [116d8] HIGHLOW
	reloc  235 offset  6e0 [116e0] HIGHLOW
	reloc  236 offset  6e4 [116e4] HIGHLOW
	reloc  237 offset  6ec [116ec] HIGHLOW
	reloc  238 offset  6f0 [116f0] HIGHLOW
	reloc  239 offset  6f8 [116f8] HIGHLOW
	reloc  240 offset  6fc [116fc] HIGHLOW
	reloc  241 offset  704 [11704] HIGHLOW
	reloc  242 offset  708 [11708] HIGHLOW
	reloc  243 offset  710 [11710] HIGHLOW
	reloc  244 offset  714 [11714] HIGHLOW
	reloc  245 offset  71c [1171c] HIGHLOW
	reloc  246 offset  720 [11720] HIGHLOW
	reloc  247 offset  728 [11728] HIGHLOW
	reloc  248 offset  72c [1172c] HIGHLOW
	reloc  249 offset  734 [11734] HIGHLOW
	reloc  250 offset  738 [11738] HIGHLOW
	reloc  251 offset  740 [11740] HIGHLOW
	reloc  252 offset  744 [11744] HIGHLOW
	reloc  253 offset  74c [1174c] HIGHLOW
	reloc  254 offset  750 [11750] HIGHLOW
	reloc  255 offset  758 [11758] HIGHLOW
	reloc  256 offset  75c [1175c] HIGHLOW
	reloc  257 offset  764 [11764] HIGHLOW
	reloc  258 offset  768 [11768] HIGHLOW
	reloc  259 offset  780 [11780] HIGHLOW
	reloc  260 offset  794 [11794] HIGHLOW
	reloc  261 offset  7a8 [117a8] HIGHLOW
	reloc  262 offset  7bc [117bc] HIGHLOW
	reloc  263 offset  7d0 [117d0] HIGHLOW
	reloc  264 offset  7e4 [117e4] HIGHLOW
	reloc  265 offset  7f8 [117f8] HIGHLOW
	reloc  266 offset  80c [1180c] HIGHLOW
	reloc  267 offset  820 [11820] HIGHLOW
	reloc  268 offset  834 [11834] HIGHLOW
	reloc  269 offset  848 [11848] HIGHLOW
	reloc  270 offset  85c [1185c] HIGHLOW
	reloc  271 offset  870 [11870] HIGHLOW
	reloc  272 offset  884 [11884] HIGHLOW
	reloc  273 offset  898 [11898] HIGHLOW
	reloc  274 offset  8ac [118ac] HIGHLOW
	reloc  275 offset  8c0 [118c0] HIGHLOW
	reloc  276 offset  8d4 [118d4] HIGHLOW
	reloc  277 offset  8e8 [118e8] HIGHLOW
	reloc  278 offset  8fc [118fc] HIGHLOW
	reloc  279 offset  910 [11910] HIGHLOW
	reloc  280 offset  924 [11924] HIGHLOW
	reloc  281 offset  938 [11938] HIGHLOW
	reloc  282 offset  94c [1194c] HIGHLOW
	reloc  283 offset  960 [11960] HIGHLOW
	reloc  284 offset  96c [1196c] HIGHLOW
	reloc  285 offset  974 [11974] HIGHLOW
	reloc  286 offset  988 [11988] HIGHLOW
	reloc  287 offset  99c [1199c] HIGHLOW
	reloc  288 offset  9b0 [119b0] HIGHLOW
